CustomerKey,Age,CommuteDistance,EnglishEducation,Gender,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,EnglishOccupation,Region,TotalChildren,YearlyIncome,BikeBuyer
14967,53,0-1 Miles,Partial College,F,1,S,2,2,Clerical,Europe,2,30000,1
14968,53,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,0
14969,54,0-1 Miles,Partial College,M,1,S,0,3,Clerical,Europe,3,30000,1
14970,41,2-5 Miles,High School,M,0,M,1,0,Manual,Europe,0,20000,0
14971,39,0-1 Miles,High School,F,0,M,2,4,Manual,Europe,4,20000,0
14972,38,0-1 Miles,Partial College,F,1,S,1,3,Clerical,Europe,3,30000,0
14973,38,0-1 Miles,Partial College,F,1,S,1,3,Clerical,Europe,3,30000,0
14974,38,0-1 Miles,Partial College,M,1,S,2,3,Clerical,Europe,3,30000,0
14975,54,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,1
14976,55,0-1 Miles,Bachelors,M,1,M,1,0,Skilled Manual,Europe,1,40000,1
14977,40,0-1 Miles,Partial College,F,1,S,2,3,Clerical,Europe,3,30000,0
14978,39,0-1 Miles,Partial College,M,1,S,1,4,Clerical,Europe,4,30000,1
14979,40,0-1 Miles,Partial College,M,1,S,1,4,Clerical,Europe,4,30000,1
14980,39,0-1 Miles,Partial College,F,1,S,2,4,Clerical,Europe,4,30000,0
14981,40,0-1 Miles,Partial College,F,1,S,3,4,Clerical,Europe,4,30000,0
14982,39,0-1 Miles,Partial College,F,0,M,3,4,Clerical,Europe,4,30000,0
14983,39,0-1 Miles,Partial College,M,1,S,3,4,Clerical,Europe,4,30000,0
14984,39,0-1 Miles,Partial College,F,1,S,1,5,Clerical,Europe,5,30000,1
14985,40,2-5 Miles,High School,F,0,S,1,0,Manual,Europe,0,20000,0
14986,41,2-5 Miles,High School,M,0,M,1,0,Manual,Europe,0,20000,0
14987,41,5-10 Miles,High School,F,0,S,1,0,Manual,Europe,0,20000,0
14988,43,0-1 Miles,Partial High School,F,1,M,2,0,Manual,Europe,0,10000,0
14989,41,5-10 Miles,High School,F,0,S,1,0,Manual,Europe,0,20000,0
14990,42,0-1 Miles,Partial College,M,0,S,1,0,Clerical,Europe,0,30000,1
14991,42,0-1 Miles,Partial College,M,0,S,1,0,Clerical,Europe,0,30000,1
14992,105,5-10 Miles,Partial High School,M,1,M,1,0,Manual,Europe,2,20000,0
14993,42,2-5 Miles,Partial High School,M,1,S,1,0,Manual,Europe,0,20000,0
14994,42,2-5 Miles,Partial High School,M,0,S,1,0,Manual,Europe,0,20000,0
14995,43,1-2 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,20000,1
14996,42,0-1 Miles,Partial College,M,0,S,1,0,Clerical,Europe,0,30000,0
14997,42,0-1 Miles,Partial College,M,0,M,1,0,Clerical,Europe,0,30000,1
14998,43,1-2 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,20000,1
14999,44,1-2 Miles,Partial High School,F,1,S,2,0,Manual,Europe,0,10000,0
15000,44,0-1 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,10000,0
15001,45,1-2 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,10000,0
15002,44,0-1 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,20000,1
15003,44,1-2 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,20000,1
15004,44,1-2 Miles,Partial High School,F,1,S,2,0,Manual,Europe,0,20000,1
15005,39,1-2 Miles,Partial College,M,0,S,2,0,Skilled Manual,North America,0,60000,1
15006,39,5-10 Miles,Partial College,F,1,M,2,0,Skilled Manual,North America,0,70000,1
15007,40,5-10 Miles,Partial High School,F,0,S,2,0,Clerical,North America,0,40000,0
15008,40,1-2 Miles,Partial High School,M,0,M,2,0,Clerical,North America,0,40000,0
15009,40,5-10 Miles,Partial College,F,1,S,2,0,Skilled Manual,North America,0,30000,0
15010,40,5-10 Miles,Partial College,M,1,M,2,0,Skilled Manual,North America,0,30000,0
15011,40,5-10 Miles,Partial College,F,1,S,2,0,Skilled Manual,North America,0,60000,0
15012,41,5-10 Miles,Partial College,F,1,M,2,0,Skilled Manual,North America,0,60000,0
15013,41,1-2 Miles,Partial College,F,0,S,2,0,Skilled Manual,North America,0,60000,0
15014,68,1-2 Miles,Partial College,M,0,M,2,0,Clerical,Pacific,3,30000,1
15015,67,1-2 Miles,Partial College,M,0,M,2,0,Clerical,Pacific,3,30000,1
15016,38,1-2 Miles,Partial High School,M,0,S,2,0,Clerical,North America,0,40000,1
15017,37,1-2 Miles,Partial College,F,0,S,2,0,Skilled Manual,North America,0,20000,1
15018,66,1-2 Miles,High School,F,0,M,2,0,Skilled Manual,Pacific,3,30000,0
15019,66,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,Pacific,3,30000,0
15020,66,1-2 Miles,High School,F,0,M,2,0,Skilled Manual,Pacific,3,30000,0
15021,66,1-2 Miles,High School,M,0,M,2,0,Skilled Manual,Pacific,3,30000,0
15022,66,1-2 Miles,Partial College,F,0,M,2,0,Clerical,Pacific,2,40000,1
15023,38,5-10 Miles,Partial College,M,1,M,2,0,Skilled Manual,North America,0,70000,1
15024,65,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,Pacific,3,30000,0
15025,65,5-10 Miles,Partial College,F,1,S,2,0,Clerical,Pacific,2,40000,0
15026,65,5-10 Miles,Partial College,F,1,S,2,0,Clerical,Pacific,2,40000,0
15027,64,5-10 Miles,Partial College,M,1,M,2,0,Skilled Manual,Pacific,3,40000,1
15028,38,0-1 Miles,Partial College,F,0,S,1,0,Manual,Pacific,0,10000,1
15029,38,2-5 Miles,Partial College,M,1,S,1,0,Manual,Pacific,0,10000,1
15030,37,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Pacific,0,20000,1
15031,41,2-5 Miles,High School,M,1,M,1,0,Manual,Pacific,0,10000,0
15032,41,2-5 Miles,High School,F,0,S,0,1,Manual,Pacific,1,10000,1
15033,41,2-5 Miles,High School,F,0,S,0,1,Manual,Pacific,1,10000,1
15034,38,2-5 Miles,High School,M,0,S,0,1,Manual,Pacific,1,10000,0
15035,39,2-5 Miles,High School,M,0,S,0,1,Manual,Pacific,1,10000,1
15036,38,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Pacific,0,20000,1
15037,38,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Pacific,0,20000,1
15038,39,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Pacific,0,20000,1
15039,40,1-2 Miles,High School,F,0,S,0,1,Manual,Pacific,1,10000,0
15040,40,2-5 Miles,High School,M,1,M,0,1,Manual,Pacific,1,10000,1
15041,40,2-5 Miles,High School,F,1,M,0,1,Manual,Pacific,1,10000,1
15042,41,0-1 Miles,Partial College,M,0,S,0,0,Manual,Pacific,0,20000,1
15043,40,0-1 Miles,Partial College,M,1,S,0,0,Manual,Pacific,0,20000,1
15044,40,0-1 Miles,Partial College,F,1,S,0,0,Manual,Pacific,0,20000,1
15045,74,0-1 Miles,Partial College,F,1,M,0,0,Manual,Europe,2,20000,0
15046,74,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,1,40000,1
15047,56,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,3,30000,1
15048,56,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,3,30000,1
15049,57,1-2 Miles,High School,M,0,S,1,1,Manual,Europe,1,10000,0
15050,57,1-2 Miles,Partial College,M,0,S,0,1,Manual,Europe,1,20000,1
15051,57,1-2 Miles,Partial College,M,0,S,0,1,Manual,Europe,1,20000,1
15052,57,2-5 Miles,Partial College,F,1,M,0,1,Manual,Europe,1,20000,0
15053,58,2-5 Miles,High School,M,0,S,1,1,Manual,Europe,1,10000,0
15054,59,1-2 Miles,Partial College,M,1,S,1,0,Manual,Europe,2,20000,1
15055,58,2-5 Miles,Partial College,M,1,M,1,0,Manual,Europe,2,20000,1
15056,58,2-5 Miles,Partial College,F,1,M,1,0,Manual,Europe,2,20000,1
15057,58,2-5 Miles,Partial College,F,1,S,1,0,Manual,Europe,2,20000,0
15058,58,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,3,30000,1
15059,58,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,3,30000,1
15060,59,2-5 Miles,Partial College,M,1,S,1,0,Manual,Europe,2,20000,0
15061,57,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,3,30000,1
15062,57,0-1 Miles,Graduate Degree,F,1,S,0,0,Clerical,Europe,3,30000,1
15063,57,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,3,30000,1
15064,57,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,3,30000,1
15065,47,2-5 Miles,High School,M,0,S,1,1,Manual,Europe,1,10000,0
15066,48,5-10 Miles,High School,F,1,M,1,1,Manual,Europe,1,10000,0
15067,48,0-1 Miles,High School,F,1,S,0,2,Manual,Europe,2,10000,1
15068,48,2-5 Miles,Partial College,F,0,S,1,0,Manual,Europe,0,20000,0
15069,47,2-5 Miles,Partial College,M,1,S,1,0,Manual,Europe,0,20000,0
15070,48,0-1 Miles,High School,M,1,S,0,2,Manual,Europe,2,10000,1
15071,47,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,0,30000,1
15072,47,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,0,30000,1
15073,47,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,0,30000,1
15074,98,0-1 Miles,Bachelors,F,0,M,2,0,Clerical,Europe,3,10000,0
15075,97,0-1 Miles,Bachelors,F,0,M,2,0,Clerical,Europe,3,10000,0
15076,48,1-2 Miles,Partial College,F,0,M,1,0,Manual,Europe,0,20000,0
15077,48,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,0,30000,1
15078,48,1-2 Miles,Bachelors,M,0,S,0,0,Clerical,Europe,0,30000,1
15079,48,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,0,30000,1
15080,48,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,0,40000,1
15081,48,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,0,40000,1
15082,48,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,0,40000,1
15083,48,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,0,40000,1
15084,48,0-1 Miles,Graduate Degree,F,1,S,0,0,Clerical,Europe,0,40000,1
15085,48,0-1 Miles,Graduate Degree,F,1,S,0,0,Clerical,Europe,0,40000,1
15086,49,0-1 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,Europe,0,50000,1
15087,48,0-1 Miles,Graduate Degree,F,0,S,0,0,Skilled Manual,Europe,0,50000,1
15088,49,0-1 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,Europe,0,50000,1
15089,48,0-1 Miles,Graduate Degree,M,1,M,0,0,Skilled Manual,Europe,0,50000,1
15090,64,0-1 Miles,High School,M,1,S,2,1,Manual,Europe,2,10000,0
15091,50,2-5 Miles,Partial College,M,1,M,0,1,Manual,Europe,1,20000,0
15092,63,2-5 Miles,Partial College,M,1,M,1,2,Professional,Europe,3,80000,0
15093,74,2-5 Miles,High School,M,1,M,2,1,Professional,Europe,5,70000,1
15094,74,10+ Miles,High School,F,1,M,2,1,Professional,Europe,5,70000,1
15095,73,2-5 Miles,High School,F,0,M,2,1,Professional,Europe,5,70000,1
15096,72,10+ Miles,Bachelors,M,1,M,2,0,Management,Europe,5,80000,0
15097,72,5-10 Miles,Bachelors,F,1,M,4,4,Management,Europe,3,110000,1
15098,72,10+ Miles,Partial College,F,0,S,2,0,Professional,Europe,5,80000,0
15099,71,10+ Miles,Partial College,M,1,S,2,0,Professional,Europe,5,80000,0
15100,71,5-10 Miles,Bachelors,F,0,M,4,4,Management,Europe,3,110000,1
15101,71,10+ Miles,Bachelors,M,1,S,1,5,Management,Europe,4,120000,1
15102,71,0-1 Miles,Partial College,M,1,M,4,4,Professional,Europe,4,130000,0
15103,65,10+ Miles,Partial College,M,1,M,2,2,Professional,Europe,4,80000,0
15104,65,2-5 Miles,Partial College,F,1,M,2,2,Professional,Europe,4,80000,0
15105,63,10+ Miles,High School,F,1,M,3,4,Professional,Europe,3,100000,0
15106,63,10+ Miles,High School,M,1,M,4,4,Professional,Europe,3,170000,1
15107,64,2-5 Miles,Partial College,M,1,M,2,2,Professional,Europe,4,90000,0
15108,64,0-1 Miles,Partial College,F,1,M,2,5,Professional,Europe,4,130000,0
15109,65,10+ Miles,High School,F,1,M,2,1,Professional,Europe,4,80000,0
15110,66,2-5 Miles,Partial College,F,1,M,4,4,Professional,Europe,3,100000,0
15111,66,2-5 Miles,High School,F,1,M,3,1,Professional,Europe,4,80000,0
15112,66,2-5 Miles,High School,F,1,M,3,1,Professional,Europe,4,80000,0
15113,66,10+ Miles,High School,M,1,M,2,2,Professional,Europe,5,80000,0
15114,66,10+ Miles,Partial College,F,1,M,2,5,Professional,Europe,4,110000,1
15115,67,10+ Miles,High School,M,1,S,3,1,Management,Europe,4,90000,0
15116,67,5-10 Miles,Partial College,F,0,M,4,4,Management,Europe,3,100000,1
15117,68,10+ Miles,Partial College,F,1,M,4,4,Management,Europe,3,100000,1
15118,68,10+ Miles,High School,M,1,M,4,5,Management,Europe,5,170000,1
15119,70,10+ Miles,Partial High School,M,1,M,4,5,Professional,Europe,5,120000,0
15120,42,10+ Miles,Bachelors,F,1,M,2,0,Professional,Pacific,0,70000,1
15121,41,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,70000,1
15122,41,10+ Miles,Bachelors,F,1,S,3,0,Professional,Pacific,0,70000,1
15123,42,10+ Miles,Bachelors,M,1,S,3,0,Professional,Pacific,0,70000,0
15124,43,10+ Miles,Bachelors,F,1,S,4,0,Professional,Pacific,0,60000,0
15125,43,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,80000,0
15126,43,10+ Miles,Bachelors,M,1,S,3,0,Professional,Pacific,0,80000,0
15127,43,10+ Miles,Bachelors,M,0,S,2,0,Professional,Pacific,0,90000,1
15128,43,10+ Miles,Bachelors,F,0,S,4,0,Professional,Pacific,0,70000,0
15129,44,10+ Miles,Bachelors,F,0,M,3,0,Professional,Pacific,0,90000,1
15130,44,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,90000,1
15131,46,10+ Miles,Bachelors,F,1,S,3,0,Professional,Pacific,0,80000,0
15132,45,10+ Miles,High School,F,1,M,2,5,Management,Pacific,0,100000,0
15133,44,10+ Miles,Partial High School,M,1,M,4,5,Professional,Pacific,5,120000,1
15134,45,10+ Miles,Bachelors,F,1,S,3,0,Professional,Pacific,0,90000,1
15135,46,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,90000,1
15136,45,10+ Miles,High School,F,0,M,3,5,Management,Pacific,0,100000,0
15137,45,10+ Miles,High School,M,1,M,3,5,Management,Pacific,0,100000,0
15138,45,10+ Miles,High School,F,1,S,3,5,Management,Pacific,0,100000,0
15139,46,10+ Miles,Bachelors,M,0,M,4,0,Professional,Pacific,0,80000,0
15140,46,10+ Miles,Bachelors,F,0,S,4,0,Professional,Pacific,0,80000,0
15141,46,10+ Miles,Bachelors,F,1,S,4,0,Professional,Pacific,0,80000,0
15142,45,10+ Miles,High School,M,1,M,4,5,Management,Pacific,4,130000,0
15143,46,10+ Miles,Bachelors,M,1,M,4,0,Professional,Pacific,0,90000,1
15144,46,10+ Miles,Bachelors,F,1,S,4,0,Professional,Pacific,0,90000,1
15145,46,10+ Miles,Bachelors,F,1,S,4,0,Professional,Pacific,0,90000,1
15146,46,10+ Miles,High School,F,1,M,4,5,Management,Pacific,0,100000,0
15147,47,10+ Miles,High School,M,1,M,4,5,Management,Pacific,0,100000,0
15148,47,10+ Miles,Bachelors,M,1,M,4,0,Professional,Pacific,0,90000,0
15149,47,10+ Miles,Bachelors,F,0,M,4,0,Professional,Pacific,0,90000,0
15150,47,10+ Miles,High School,F,0,M,4,5,Management,Pacific,0,110000,1
15151,46,10+ Miles,Partial High School,M,1,M,4,5,Professional,Pacific,0,110000,1
15152,46,10+ Miles,Partial High School,F,1,M,4,5,Professional,Pacific,0,110000,1
15153,46,10+ Miles,Partial High School,F,0,M,4,5,Professional,Pacific,0,110000,0
15154,46,10+ Miles,Partial High School,M,1,M,4,5,Management,Pacific,0,130000,0
15155,76,10+ Miles,Graduate Degree,F,1,M,2,0,Management,North America,5,70000,1
15156,77,5-10 Miles,Bachelors,M,1,M,2,0,Management,North America,5,90000,0
15157,77,5-10 Miles,Graduate Degree,M,1,M,3,3,Management,North America,2,100000,0
15158,76,5-10 Miles,Graduate Degree,F,1,M,3,3,Management,North America,2,100000,0
15159,76,1-2 Miles,Graduate Degree,M,1,M,3,3,Management,North America,2,100000,0
15160,76,5-10 Miles,Bachelors,F,1,M,2,0,Management,North America,5,80000,0
15161,75,5-10 Miles,Bachelors,F,1,S,2,0,Management,North America,5,90000,0
15162,75,5-10 Miles,Graduate Degree,F,1,M,3,3,Management,North America,2,100000,0
15163,75,5-10 Miles,Graduate Degree,F,1,M,3,3,Management,North America,2,100000,0
15164,74,5-10 Miles,Graduate Degree,F,1,M,3,3,Management,North America,2,100000,0
15165,74,5-10 Miles,Graduate Degree,M,1,M,3,3,Management,North America,2,100000,0
15166,74,0-1 Miles,Bachelors,F,1,M,4,3,Management,North America,2,130000,1
15167,74,0-1 Miles,Bachelors,F,1,M,4,3,Management,North America,2,130000,1
15168,73,10+ Miles,Bachelors,M,1,M,2,0,Management,North America,4,70000,0
15169,64,5-10 Miles,Partial College,M,1,M,2,0,Skilled Manual,Pacific,3,40000,1
15170,63,5-10 Miles,Partial College,M,1,M,2,0,Skilled Manual,Pacific,2,80000,1
15171,63,5-10 Miles,Partial College,F,1,S,2,0,Skilled Manual,Pacific,2,80000,1
15172,43,5-10 Miles,Partial College,F,1,S,2,0,Skilled Manual,North America,0,30000,0
15173,42,5-10 Miles,Partial College,M,1,S,2,0,Skilled Manual,North America,0,30000,0
15174,43,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,North America,0,30000,0
15175,44,5-10 Miles,Partial College,F,1,S,2,0,Professional,North America,0,70000,1
15176,45,5-10 Miles,Partial College,F,1,M,2,0,Professional,North America,0,70000,1
15177,44,0-1 Miles,Partial College,M,0,S,2,0,Professional,North America,0,70000,0
15178,62,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,Pacific,2,80000,1
15179,62,1-2 Miles,High School,M,0,S,2,0,Skilled Manual,Pacific,2,70000,1
15180,62,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,Pacific,2,70000,1
15181,61,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,Pacific,2,70000,1
15182,61,5-10 Miles,High School,F,1,S,2,0,Skilled Manual,Pacific,2,70000,1
15183,61,5-10 Miles,High School,F,0,S,2,0,Professional,Pacific,2,70000,1
15184,59,5-10 Miles,Graduate Degree,M,1,S,1,1,Management,Pacific,0,130000,1
15185,59,0-1 Miles,Graduate Degree,M,1,M,1,1,Management,Pacific,0,130000,1
15186,59,0-1 Miles,Graduate Degree,F,1,M,2,1,Management,Pacific,0,130000,0
15187,44,0-1 Miles,Bachelors,M,0,S,1,0,Management,North America,0,80000,1
15188,44,5-10 Miles,Partial College,M,1,S,2,0,Professional,North America,0,60000,1
15189,43,5-10 Miles,Partial College,F,1,M,2,0,Professional,North America,0,60000,1
15190,43,5-10 Miles,Partial College,F,0,S,2,0,Professional,North America,0,60000,0
15191,43,5-10 Miles,High School,M,0,S,2,0,Professional,North America,0,60000,1
15192,58,0-1 Miles,Graduate Degree,F,0,S,3,1,Management,Pacific,0,130000,1
15193,52,2-5 Miles,Bachelors,M,1,S,3,2,Management,North America,2,120000,1
15194,51,0-1 Miles,Bachelors,M,0,S,3,2,Management,North America,2,120000,1
15195,51,2-5 Miles,Bachelors,M,1,S,3,2,Management,North America,2,120000,1
15196,51,2-5 Miles,Bachelors,M,1,S,4,2,Management,North America,2,120000,1
15197,60,1-2 Miles,High School,M,0,M,2,0,Professional,North America,2,60000,0
15198,60,1-2 Miles,High School,F,0,M,2,0,Professional,North America,2,60000,0
15199,61,5-10 Miles,Partial College,M,1,M,0,2,Professional,North America,3,70000,1
15200,61,0-1 Miles,Partial College,F,1,M,0,2,Professional,North America,3,70000,1
15201,61,2-5 Miles,Partial College,F,1,S,1,0,Professional,North America,2,90000,1
15202,60,5-10 Miles,Partial College,M,1,M,1,0,Professional,North America,2,90000,0
15203,60,2-5 Miles,Partial College,M,1,M,1,0,Professional,North America,2,90000,1
15204,50,1-2 Miles,Bachelors,F,1,M,0,4,Professional,Pacific,4,90000,1
15205,50,1-2 Miles,Bachelors,F,1,S,0,4,Professional,Pacific,4,90000,1
15206,50,0-1 Miles,Bachelors,M,0,M,0,4,Professional,Pacific,4,90000,0
15207,50,2-5 Miles,Graduate Degree,M,1,S,0,0,Management,Pacific,0,100000,1
15208,55,5-10 Miles,Bachelors,F,1,M,1,0,Professional,Pacific,1,60000,1
15209,55,0-1 Miles,Bachelors,M,1,M,1,0,Professional,Pacific,1,60000,1
15210,55,5-10 Miles,Bachelors,M,1,S,1,0,Professional,Pacific,1,60000,1
15211,57,0-1 Miles,Partial College,M,0,S,1,0,Skilled Manual,Pacific,1,60000,1
15212,56,5-10 Miles,Bachelors,M,1,M,1,0,Professional,Pacific,1,60000,0
15213,56,0-1 Miles,Partial College,F,1,M,1,0,Skilled Manual,Pacific,1,60000,1
15214,51,1-2 Miles,Graduate Degree,F,0,S,1,0,Management,Pacific,0,100000,1
15215,51,1-2 Miles,Graduate Degree,M,0,S,1,0,Management,Pacific,0,100000,1
15216,57,5-10 Miles,Partial College,F,1,M,1,0,Skilled Manual,Pacific,1,60000,0
15217,58,5-10 Miles,Partial College,M,1,S,1,0,Skilled Manual,Pacific,1,60000,0
15218,52,5-10 Miles,Bachelors,M,1,S,1,0,Professional,Pacific,0,70000,1
15219,53,0-1 Miles,Bachelors,M,0,S,1,0,Professional,Pacific,0,70000,1
15220,53,0-1 Miles,Bachelors,M,0,S,1,0,Professional,Pacific,0,70000,1
15221,54,0-1 Miles,Bachelors,M,0,S,1,0,Professional,Pacific,0,70000,1
15222,53,0-1 Miles,Bachelors,F,0,M,1,0,Professional,Pacific,0,70000,0
15223,53,5-10 Miles,Bachelors,F,1,S,1,0,Professional,Pacific,0,70000,1
15224,54,5-10 Miles,Bachelors,M,0,S,1,0,Professional,Pacific,0,70000,0
15225,58,2-5 Miles,Bachelors,F,1,M,1,0,Professional,Pacific,1,90000,1
15226,54,0-1 Miles,Bachelors,F,0,S,2,0,Professional,Pacific,0,70000,1
15227,54,5-10 Miles,Bachelors,M,1,S,2,0,Professional,Pacific,0,70000,1
15228,54,0-1 Miles,Bachelors,M,0,M,2,0,Professional,Pacific,0,70000,1
15229,55,0-1 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,60000,1
15230,55,0-1 Miles,Bachelors,F,1,M,2,4,Professional,Pacific,5,70000,0
15231,55,0-1 Miles,Partial College,F,0,M,2,4,Skilled Manual,Pacific,5,70000,0
15232,56,5-10 Miles,Partial College,M,1,S,1,0,Skilled Manual,Pacific,1,60000,0
15233,57,5-10 Miles,Partial College,F,1,M,3,4,Skilled Manual,Pacific,5,70000,0
15234,59,10+ Miles,Bachelors,F,1,S,1,0,Management,Pacific,4,100000,0
15235,57,0-1 Miles,Partial College,F,1,M,2,2,Skilled Manual,Pacific,3,60000,0
15236,57,10+ Miles,Partial College,F,1,M,3,4,Skilled Manual,Pacific,5,70000,0
15237,57,5-10 Miles,Partial College,M,0,M,3,4,Skilled Manual,Pacific,5,70000,0
15238,61,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,70000,0
15239,61,5-10 Miles,Partial College,M,1,M,1,0,Skilled Manual,Pacific,1,70000,0
15240,64,0-1 Miles,Bachelors,F,1,M,1,0,Management,Pacific,2,40000,0
15241,64,5-10 Miles,Bachelors,M,1,M,1,0,Management,Pacific,2,40000,0
15242,64,0-1 Miles,Bachelors,M,1,M,1,0,Management,Pacific,2,40000,0
15243,41,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,30000,0
15244,41,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,30000,0
15245,41,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,30000,0
15246,41,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,30000,0
15247,42,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,40000,0
15248,41,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000,0
15249,38,0-1 Miles,High School,F,0,S,2,0,Skilled Manual,North America,0,30000,0
15250,37,0-1 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,30000,0
15251,38,5-10 Miles,High School,M,1,S,2,0,Skilled Manual,North America,0,30000,0
15252,38,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,40000,1
15253,71,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,Pacific,5,10000,0
15254,38,0-1 Miles,High School,F,0,M,2,0,Skilled Manual,North America,0,40000,1
15255,39,5-10 Miles,High School,M,1,M,2,0,Skilled Manual,North America,0,40000,1
15256,40,0-1 Miles,High School,M,0,S,2,0,Skilled Manual,North America,0,40000,1
15257,39,5-10 Miles,High School,M,1,S,2,0,Skilled Manual,North America,0,40000,0
15258,39,5-10 Miles,High School,F,1,M,2,0,Skilled Manual,North America,0,40000,0
15259,40,5-10 Miles,Partial High School,M,0,S,2,0,Clerical,North America,0,30000,0
15260,40,5-10 Miles,Partial High School,F,1,S,2,0,Clerical,North America,0,30000,0
15261,78,0-1 Miles,Bachelors,F,0,M,2,0,Management,Pacific,2,40000,0
15262,77,0-1 Miles,Partial College,F,0,M,2,0,Clerical,Pacific,2,30000,1
15263,77,5-10 Miles,Partial College,F,0,M,2,0,Clerical,Pacific,2,30000,0
15264,77,5-10 Miles,Partial College,M,0,M,2,0,Clerical,Pacific,2,30000,0
15265,77,5-10 Miles,Bachelors,M,1,S,2,0,Management,Pacific,2,40000,1
15266,76,0-1 Miles,Bachelors,F,1,M,2,0,Management,Pacific,2,40000,1
15267,75,0-1 Miles,Bachelors,F,0,M,2,0,Management,Pacific,2,40000,1
15268,75,5-10 Miles,Graduate Degree,F,1,S,1,0,Management,Pacific,2,60000,1
